player_id,name,position,shoots,height_cm,weight_kg,college,draft_year,nba_debut,experience_years,is_active,birth_date,birth_place
taylote01,Terry Taylor,Power Forward,Left,196,104,Austin Peay State University,,"January 5, 2022",4,False,1999-09-23,Kentucky
willibr03,Brandon Williams,Point Guard,Right,185,86,Arizona,,"December 27, 2021",4,True,1999-11-22,California
yurtsom01,Omer Yurtseven,Center,Right,211,124,,,"October 21, 2021",4,True,1998-06-19,Uzbekistan
jacksis01,Isaiah Jackson,Center,Right,203,92,Kentucky,2021.0,"October 23, 2021",5,True,2002-01-10,Michigan
primojo01,Joshua Primo,Shooting Guard and Small Forward,Right,193,85,Alabama,2021.0,"October 20, 2021",3,False,2002-12-24,Ontario
edwarke02,Kessler Edwards,Small Forward,Right,203,92,Pepperdine,2021.0,"November 16, 2021",4,True,2000-08-09,California
grimequ01,Quentin Grimes,Shooting Guard,Right,193,95,,2021.0,"October 20, 2021",5,True,2000-05-08,Texas
johnske07,Keon Johnson,Shooting Guard,Right,196,83,Tennessee,2021.0,"November 7, 2021",4,True,2002-03-10,Tennessee
landajo01,Jock Landale,Center,Right,211,115,Saint Mary's,,"October 20, 2021",5,True,1995-10-25,Australia
moodymo01,Moses Moody,Shooting Guard,Right,196,95,Arkansas,2021.0,"October 19, 2021",5,True,2002-05-31,Arkansas
browngr01,Greg Brown III,Power Forward and Small Forward,Right,201,93,Texas,2021.0,"October 23, 2021",3,False,2001-09-01,Texas
reedda01,Davon Reed,Shooting Guard,Right,196,93,Miami (FL),2017.0,"January 14, 2018",4,False,1995-06-11,New Jersey
bantoda01,Dalano Banton,Point Guard,Right,203,92,Nebraska,2021.0,"October 20, 2021",5,True,1999-11-07,Ontario
waterli01,Lindy Waters III,Shooting Guard,Right,196,95,Oklahoma State,,"February 11, 2022",5,True,1997-07-28,Oklahoma
sharpda01,Day'Ron Sharpe,Center and Power Forward,Right,208,120,UNC,2021.0,"October 24, 2021",5,True,2001-11-06,North Carolina
krejcvi01,VÃ­t KrejÄÃ­,Point Guard and Shooting Guard,Right,203,88,,2020.0,"October 20, 2021",5,True,2000-06-19,Czechia
garzalu01,Luka Garza,Center,Right,208,110,Iowa,2021.0,"October 23, 2021",5,True,1998-12-27,District of Columbia
sykeske01,Keifer Sykes,Point Guard,Right,180,75,Green Bay,,"December 29, 2021",1,False,1993-12-30,Illinois
butleja02,Jared Butler,Point Guard and Shooting Guard,Right,190,87,Baylor,2021.0,"October 20, 2021",4,True,2000-08-25,Louisiana
mamuksa01,Sandro Mamukelashvili,Center and Power Forward,Left,206,108,Seton Hall,2021.0,"October 19, 2021",5,True,1999-05-23,New York
sarrol01,Olivier Sarr,Center,Right,208,108,,,"December 28, 2021",4,True,1999-02-20,France
bouknja01,James Bouknight,Shooting Guard,Right,193,86,UConn,2021.0,"October 22, 2021",3,True,2000-09-18,New York
aldamsa01,Santi Aldama,Power Forward,Right,213,97,Loyola (MD),2021.0,"October 27, 2021",5,True,2001-01-10,Spain
liveris01,Isaiah Livers,Power Forward and Small Forward,Right,198,105,Michigan,2021.0,"December 16, 2021",4,True,1998-07-28,Michigan
wainris01,Ish Wainright,Small Forward and Power Forward,Right,196,113,Baylor,,"November 19, 2021",3,False,1994-09-12,Missouri
dukeda01,David Duke Jr.,Shooting Guard and Point Guard,Right,193,92,Providence,,"December 8, 2021",4,True,1999-10-13,Rhode Island
simsje01,Jericho Sims,Center and Power Forward,Right,208,113,Texas,2021.0,"October 20, 2021",5,True,1998-10-20,Minnesota
mcbrimi01,Miles McBride,Point Guard and Shooting Guard,Right,188,88,West Virginia,2021.0,"October 22, 2021",5,True,2000-09-08,Ohio
kalaige01,Georgios Kalaitzakis,Small Forward,Right,203,87,,2021.0,"October 19, 2021",1,False,1999-01-02,Greece
champju01,Justin Champagnie,Small Forward,Right,198,93,Pitt,,"October 22, 2021",5,True,2001-06-29,New York
wiggili01,Lindell Wigginton,Point Guard,Right,185,85,Iowa State,,"January 13, 2022",3,False,1998-03-28,Nova Scotia
keybr01,Braxton Key,Small Forward,Right,201,102,,,"January 7, 2022",4,True,1997-02-14,North Carolina
nixda01,Daishen Nix,Point Guard and Shooting Guard,Right,190,102,,,"November 29, 2021",4,True,2002-02-13,Alaska
monrogr01,Greg Monroe,Center and Power Forward,Left,211,120,Georgetown,2010.0,"October 30, 2010",10,False,1990-06-04,Louisiana
hillma01,Malcolm Hill,Small Forward and Shooting Guard,Right,198,99,Illinois,,"December 25, 2021",2,True,1995-10-26,Missouri
bassech01,Charles Bassey,Center,Right,208,104,Western Kentucky,2021.0,"October 20, 2021",5,True,2000-10-28,Nigeria
thorjt01,JT Thor,Power Forward,Left,206,92,Auburn,2021.0,"October 22, 2021",4,False,2002-08-26,Nebraska
hausesa01,Sam Hauser,Small Forward and Power Forward,Right,201,98,,,"November 20, 2021",5,True,1997-12-08,Wisconsin
wieskjo01,Joe Wieskamp,Small Forward and Shooting Guard,Right,198,92,Iowa,2021.0,"November 10, 2021",2,False,1999-08-23,Iowa
moonxa01,Xavier Moon,Shooting Guard,Right,183,74,,,"December 27, 2021",3,False,1995-01-02,Alabama
johnsja05,Jalen Johnson,Small Forward and Power Forward,Right,203,99,Duke,2021.0,"October 21, 2021",5,True,2001-12-18,Wisconsin
smartja01,Javonte Smart,Point Guard,Right,193,92,LSU,,"December 4, 2021",2,True,1999-06-03,Louisiana
bolmale01,Leandro Bolmaro,Small Forward and Shooting Guard,Right,198,90,,2020.0,"October 20, 2021",2,False,2000-09-11,Argentina
graveha01,Hassani Gravett,Point Guard,Right,188,85,,,"December 17, 2021",1,False,1996-07-16,Georgia
pickeja01,Jamorko Pickett,Small Forward and Power Forward,Right,206,93,Georgetown,,"October 23, 2021",1,False,1997-12-24,District of Columbia
garubus01,Usman Garuba,Power Forward and Center,Right,203,103,,2021.0,"October 20, 2021",3,False,2002-03-09,Spain
quetane01,Neemias Queta,Center,Right,213,112,Utah State University,2021.0,"December 17, 2021",5,True,1999-07-13,Portugal
simpsza01,Zavier Simpson,Point Guard,Right,183,86,Michigan,,"April 5, 2022",2,False,1997-02-11,Ohio
highsha01,Haywood Highsmith,Small Forward and Power Forward,Right,196,99,Wheeling University,,"January 8, 2019",6,True,1996-12-09,Maryland
queentr01,Trevelin Queen,Shooting Guard,Right,196,86,,,"December 18, 2021",4,False,1997-02-25,Maryland
pangoke01,Kevin Pangos,Point Guard,Right,185,81,Gonzaga,,"October 22, 2021",1,False,1993-01-26,Ontario
brownch05,Chaundee Brown Jr.,Shooting Guard and Small Forward,Right,196,97,,,"December 17, 2021",1,False,1998-12-04,Florida
joneska01,Kai Jones,Center,Right,211,100,Texas,2021.0,"October 22, 2021",3,False,2001-01-19,Bahamas
toddis01,Isaiah Todd,Power Forward,Right,206,99,,2021.0,"October 25, 2021",2,False,2001-10-17,Maryland
dowtije01,Jeff Dowtin Jr.,Point Guard,Right,190,80,Rhode Island,,"November 3, 2021",4,False,1997-05-10,Maryland
stausni01,Nik Stauskas,Shooting Guard,Right,198,92,Michigan,2014.0,"October 29, 2014",6,False,1993-10-07,Ontario
simonma01,Marko Simonovic,Center,Right,213,99,,2020.0,"November 22, 2021",2,False,1999-10-15,Montenegro
nembhrj01,RJ Nembhard Jr.,Shooting Guard,Right,196,90,TCU,,"October 22, 2021",1,True,1999-03-22,Texas
cornepe01,Petr Cornelie,Power Forward,Right,211,99,,2016.0,"October 25, 2021",1,False,1995-07-26,France
fordal03,Aleem Ford,Small Forward,Right,203,99,Wisconsin,,"December 17, 2021",1,False,1997-12-22,Georgia
mcgrica01,Cameron McGriff,Small Forward,Right,201,99,Oklahoma State,,"December 27, 2021",1,False,1997-09-30,Texas
garrema01,Marcus Garrett,Shooting Guard,Right,196,92,Kansas,,"October 21, 2021",2,True,1998-11-09,Texas
lundbga01,Gabriel Lundberg,Shooting Guard,Right,193,92,,,"April 3, 2022",1,False,1994-12-04,Denmark
ponsyv01,Yves Pons,Small Forward,Left,196,93,Tennessee,,"November 12, 2021",1,False,1999-05-07,Haiti
powelmy01,Myles Powell,Point Guard,Right,188,88,Seton Hall,,"December 20, 2021",1,False,1997-07-07,New Jersey
pottemi01,Micah Potter,Center and Power Forward,Right,206,112,,,"January 1, 2022",5,True,1998-04-06,Ohio
yorkga01,Gabe York,Shooting Guard,Right,190,83,Arizona,,"April 9, 2022",2,False,1993-08-02,California
mccluma01,Mac McClung,Shooting Guard and Point Guard,Right,188,83,,,"December 29, 2021",4,True,1999-01-06,Virginia
coopesh01,Sharife Cooper,Point Guard,Right,183,79,Auburn,2021.0,"October 21, 2021",2,True,2001-06-11,New Jersey
omorueu01,Eugene Omoruyi,Small Forward,Right,198,106,,,"October 29, 2021",3,False,1997-02-14,Nigeria
basspa01,Paris Bass,Small Forward,Right,203,90,Detroit Mercy,,"January 2, 2022",1,False,1995-08-29,Michigan
scotttr01,Tre Scott,Power Forward and Small Forward,Right,203,102,Cincinnati,,"December 22, 2021",2,True,1996-11-25,Georgia
swordcr01,Craig Sword,Shooting Guard,Right,190,88,Mississippi State,,"December 28, 2021",1,False,1994-01-16,Alabama
schakjo01,Jordan Schakel,Small Forward and Shooting Guard,Right,198,90,San Diego State,,"December 26, 2021",2,False,1998-06-13,California
seldewa01,Wayne Selden,Shooting Guard,Right,193,105,Kansas,,"March 14, 2017",4,False,1994-09-30,Massachusetts
sneedxa01,Xavier Sneed,Small Forward,Right,196,97,Kansas State,,"December 31, 2021",2,False,1997-12-21,Missouri
wrighmc01,McKinley Wright IV,Point Guard,Right,180,87,Colorado,,"October 20, 2021",2,False,1998-10-25,Minnesota
wrighmo01,Moses Wright,Power Forward,Right,203,102,Georgia Tech,,"December 22, 2021",1,False,1998-12-23,North Carolina
collida01,Darren Collison,Point Guard,Right,183,79,UCLA,2009.0,"October 28, 2009",11,False,1987-08-23,California
hopsosc01,Scotty Hopson,Shooting Guard,Right,201,97,Tennessee,,"April 2, 2014",3,False,1989-08-08,Kentucky
jonesje01,Jemerrio Jones,Small Forward,Right,196,78,,,"March 31, 2019",2,False,1995-04-09,Tennessee
jonesca03,Carlik Jones,Point Guard,Right,183,78,,,"December 23, 2021",2,False,1997-12-23,Ohio
edwarro01,Rob Edwards,Shooting Guard,Right,196,92,,,"December 29, 2021",1,False,1997-01-20,Michigan
ryanma01,Matt Ryan,Small Forward,Right,198,97,,,"April 10, 2022",4,True,1997-04-17,New York
ayayijo01,Joel Ayayi,Shooting Guard,Right,193,81,Gonzaga,,"October 25, 2021",1,False,2000-03-05,France
buchash01,Shaq Buchanan,Shooting Guard,Right,190,86,,,"December 26, 2021",1,False,1997-01-30,Mississippi
caverah01,Ahmad Caver,Shooting Guard,Right,188,78,Old Dominion,,"January 5, 2022",1,True,1996-09-12,Georgia
cumbeja01,Jarron Cumberland,Shooting Guard,Right,196,92,Cincinnati,,"December 27, 2021",1,False,1997-09-22,Ohio
henryaa01,Aaron Henry,Small Forward,Left,196,95,Michigan State,,"October 20, 2021",1,False,1999-08-30,Kentucky
johnsjo02,Joe Johnson,Shooting Guard and Small Forward,Right,201,108,Arkansas,2001.0,"October 30, 2001",18,False,1981-06-29,Arkansas
morrija01,Jaylen Morris,Shooting Guard,Right,196,83,Molloy,,"February 28, 2018",3,False,1995-09-19,New York
sprinja01,Jaden Springer,Shooting Guard and Point Guard,Right,193,91,Tennessee,2021.0,"October 20, 2021",4,True,2002-09-25,North Carolina
kingge03,George King,Small Forward,Right,198,99,Colorado,2018.0,"December 11, 2018",2,True,1994-01-15,North Carolina
lewissc01,Scottie Lewis,Shooting Guard,Right,193,85,Florida,2021.0,"December 13, 2021",1,False,2000-03-12,New York
barbeca01,Cat Barber,Point Guard,Right,188,81,NC State,,"December 25, 2021",1,False,1994-07-25,Virginia
dekkesa01,Sam Dekker,Power Forward,Right,206,104,Wisconsin,2015.0,"October 28, 2015",5,False,1994-05-06,Wisconsin
delauja01,Javin DeLaurier,Center,Right,208,107,Duke,,"January 1, 2022",1,False,1998-04-07,Virginia
echenja01,Jaime Echenique,Center,Right,211,117,,,"December 30, 2021",1,False,1997-04-27,Colombia
goodwjo01,Jordan Goodwin,Point Guard and Shooting Guard,Right,190,97,Saint Louis,,"December 28, 2021",5,True,1998-10-23,Illinois
hallty01,Tyler Hall,Shooting Guard,Right,196,95,Montana State,,"December 25, 2021",1,False,1997-03-25,Illinois
huffja01,Jay Huff,Center,Right,216,108,Virginia,,"November 6, 2021",5,True,1998-08-25,North Carolina
huntfe01,Feron Hunt,Small Forward,Right,203,88,SMU,,"April 8, 2022",1,False,1999-07-05,Texas
jarrede01,DeJon Jarreau,Shooting Guard,Right,196,83,,,"October 29, 2021",3,True,1998-01-23,Louisiana
johnsda08,David Johnson,Point Guard and Shooting Guard,Right,193,92,Louisville,2021.0,"October 27, 2021",1,False,2001-02-26,Kentucky
kulboar01,Arnoldas Kulboka,Small Forward,Right,208,99,,2018.0,"December 10, 2021",1,False,1998-01-04,Lithuania
mclauja01,JaQuori McLaughlin,Point Guard,Right,193,86,,,"November 2, 2021",1,True,1998-01-29,Washington
murkead01,Ade Murkey,Shooting Guard,Right,196,90,Denver,,"December 22, 2021",1,False,1998-01-29,Minnesota
paigeja01,Jaysean Paige,Point Guard,Right,188,90,,,"January 1, 2022",1,False,1994-07-30,New York
palmetr01,Trayvon Palmer,Shooting Guard,Right,198,90,,,"December 29, 2021",1,False,1994-11-13,Wisconsin
terryem01,Emanuel Terry,Power Forward,Right,206,99,Lincoln Memorial,,"January 27, 2019",2,False,1996-08-21,Alabama
teskejo01,Jon Teske,Center,Right,216,120,Michigan,,"January 3, 2022",1,False,1997-05-04,Indiana
walkemj01,M.J. Walker,Shooting Guard,Right,196,96,Florida State,,"December 31, 2021",1,True,1998-03-28,Georgia
banchpa01,Paolo Banchero,Power Forward,Right,208,113,Duke,2022.0,"October 19, 2022",4,True,2002-11-12,Washington
mathube01,Bennedict Mathurin,Small Forward and Shooting Guard,Right,196,95,Arizona,2022.0,"October 19, 2022",4,True,2002-06-19,Quebec
iveyja01,Jaden Ivey,Shooting Guard,Right,190,88,Purdue,2022.0,"October 19, 2022",4,True,2002-02-13,Indiana
willija06,Jalen Williams,Shooting Guard and Power Forward,Right,196,95,Santa Clara,2022.0,"October 19, 2022",4,True,2001-04-14,Colorado
smithja05,Jabari Smith Jr.,Power Forward,Right,211,99,Auburn,2022.0,"October 19, 2022",4,True,2003-05-13,Georgia
murrake02,Keegan Murray,Power Forward and Small Forward,Right,203,102,Iowa,2022.0,"October 22, 2022",4,True,2000-08-19,Iowa
sharpsh01,Shaedon Sharpe,Shooting Guard,Right,196,95,Kentucky,2022.0,"October 19, 2022",4,True,2003-05-30,Ontario
easonta01,Tari Eason,Power Forward,Right,203,97,,2022.0,"October 19, 2022",4,True,2001-05-10,Virginia
nembhan01,Andrew Nembhard,Point Guard and Shooting Guard,Right,193,86,,2022.0,"October 21, 2022",4,True,2000-01-16,Ontario
kesslwa01,Walker Kessler,Center,Right,218,111,,2022.0,"October 19, 2022",4,True,2001-07-26,Georgia
branhma01,Malaki Branham,Shooting Guard and Point Guard,Right,193,81,Ohio State,2022.0,"October 30, 2022",4,True,2003-05-12,Ohio
griffaj01,AJ Griffin,Small Forward,Right,198,99,Duke,2022.0,"October 23, 2022",2,False,2003-08-25,Texas
sochaje01,Jeremy Sochan,Power Forward,Right,203,104,Baylor,2022.0,"October 19, 2022",4,True,2003-05-20,Oklahoma
durenja01,Jalen Duren,Center,Right,208,113,Memphis,2022.0,"October 19, 2022",4,True,2003-11-18,Pennsylvania
agbajoc01,Ochai Agbaji,Shooting Guard,Right,196,97,Kansas,2022.0,"October 19, 2022",4,True,2000-04-20,Wisconsin
roddyda01,David Roddy,Power Forward,Right,196,115,Colorado State,2022.0,"October 19, 2022",4,True,2001-03-27,Minnesota
hardyja02,Jaden Hardy,Shooting Guard,Right,190,89,,2022.0,"October 22, 2022",4,True,2002-07-05,Michigan
willima07,Mark Williams,Center,Right,216,108,Duke,2022.0,"October 19, 2022",4,True,2001-12-16,Virginia
braunch01,Christian Braun,Shooting Guard,Right,198,99,Kansas,2022.0,"October 19, 2022",4,True,2001-04-17,Kansas
fontesi01,Simone Fontecchio,Small Forward,Right,201,94,,,"October 19, 2022",4,True,1995-12-09,Italy
willija07,Jaylin Williams,Power Forward and Center,Right,206,108,Arkansas,2022.0,"October 23, 2022",4,True,2002-06-29,Arkansas
beaucma01,MarJon Beauchamp,Small Forward,Right,201,90,Yakima Valley Community College,2022.0,"October 22, 2022",4,True,2000-10-12,Washington
mcgowbr01,Bryce McGowens,Shooting Guard,Right,198,86,Nebraska,2022.0,"October 19, 2022",4,True,2002-11-08,South Carolina
daniedy01,Dyson Daniels,Point Guard and Shooting Guard,Right,201,90,,2022.0,"October 19, 2022",4,True,2003-03-17,Australia
walkeja01,Jabari Walker,Power Forward,Right,201,107,Colorado,2022.0,"October 24, 2022",4,True,2002-07-30,Kansas
diengou01,Ousmane Dieng,Center and Power Forward,Right,206,83,,2022.0,"October 19, 2022",4,True,2003-05-21,France
houstca01,Caleb Houstan,Small Forward,Right,203,92,Michigan,2022.0,"October 19, 2022",4,True,2003-01-09,Ontario
weslebl01,Blake Wesley,Shooting Guard,Right,193,86,Notre Dame,2022.0,"October 28, 2022",4,True,2003-03-16,Indiana
kolokch01,Christian Koloko,Center,Right,211,102,Arizona,2022.0,"October 19, 2022",3,True,2000-06-20,Cameroon
champju02,Julian Champagnie,Small Forward,Right,201,98,St. John's,,"November 22, 2022",4,True,2001-06-29,New York
davisjo06,Johnny Davis,Shooting Guard,Right,193,88,Wisconsin,2022.0,"October 25, 2022",3,True,2002-02-27,Wisconsin
greenaj01,A.J. Green,Shooting Guard,Right,193,86,University of Northern Iowa,,"October 22, 2022",4,True,1999-09-27,Iowa
washity02,TyTy Washington Jr.,Point Guard,Right,190,88,Kentucky,2022.0,"November 14, 2022",4,True,2001-11-15,Arizona
harrike01,Kevon Harris,Shooting Guard,Right,196,97,Stephen F. Austin,,"October 21, 2022",2,True,1997-06-24,Georgia
chrisma02,Max Christie,Shooting Guard,Right,196,86,Michigan State,2022.0,"October 18, 2022",4,True,2003-02-10,Illinois
baldwpa01,Patrick Baldwin Jr.,Small Forward,Right,213,99,UW-Milwaukee,2022.0,"October 30, 2022",4,True,2002-11-18,Wisconsin
loftoke01,Kenneth Lofton Jr.,Power Forward,Left,198,124,Louisiana Tech,,"October 22, 2022",2,False,2002-08-14,Texas
robinor01,Orlando Robinson,Center,Right,208,106,Fresno State,,"November 18, 2022",4,True,2000-07-10,Nevada
barlodo01,Dominick Barlow,Power Forward and Small Forward,Right,206,97,,,"November 2, 2022",4,True,2003-05-26,New Jersey
laravja01,Jake LaRavia,Power Forward,Right,201,106,,2022.0,"October 19, 2022",4,True,2001-11-03,California
cainja01,Jamal Cain,Small Forward and Power Forward,Right,201,86,,,"November 12, 2022",4,True,1999-03-20,Michigan
juzanjo01,Johnny Juzang,Shooting Guard,Right,201,102,,,"February 28, 2023",4,True,2001-03-17,California
terryda01,Dalen Terry,Shooting Guard,Right,198,88,Arizona,2022.0,"October 22, 2022",4,True,2002-07-12,Arizona
jovicni01,Nikola JoviÄ,Power Forward,Right,208,92,,2022.0,"October 26, 2022",4,True,2003-06-09,United Kingdom
chandke01,Kennedy Chandler,Point Guard,Right,183,77,Tennessee,2022.0,"October 22, 2022",2,True,2002-09-16,Tennessee
watsope01,Peyton Watson,Small Forward and Shooting Guard,Right,203,90,UCLA,2022.0,"October 19, 2022",4,True,2002-09-11,California
diabamo01,Moussa DiabatÃ©,Center,Right,208,95,Michigan,2022.0,"October 27, 2022",4,True,2002-01-21,France
jacksqu01,Quenton Jackson,Point Guard,Right,193,78,Texas A&M,,"February 11, 2023",4,True,1998-09-15,California
lawsoaj01,A.J. Lawson,Shooting Guard,Right,198,81,South Carolina,,"November 16, 2022",4,True,2000-07-15,Ontario
willije02,Nate Williams,Shooting Guard,Left,196,92,Buffalo,,"April 2, 2023",4,True,1999-02-12,New York
minotjo01,Josh Minott,Small Forward and Power Forward,Right,203,92,Memphis,2022.0,"November 28, 2022",4,True,2002-11-25,Florida
butlejo01,John Butler,Center,Right,213,86,Florida State,,"November 5, 2022",1,True,2002-12-04,South Carolina
rhodeja01,Jared Rhoden,Shooting Guard,Right,196,95,Seton Hall,,"January 10, 2023",3,True,1999-08-27,New York
smithdr01,Dru Smith,Shooting Guard,Right,188,92,,,"October 26, 2022",4,True,1997-12-30,Indiana
moorewe01,Wendell Moore Jr.,Shooting Guard,Right,196,97,Duke,2022.0,"October 23, 2022",4,True,2001-09-18,Virginia
prestja01,Jason Preston,Point Guard,Right,190,82,Ohio University,2021.0,"October 23, 2022",2,True,1999-08-10,Florida
cooksxa01,Xavier Cooks,Power Forward,Right,203,83,Winthrop University,,"March 18, 2023",1,False,1995-08-19,Australia
mobleis01,Isaiah Mobley,Power Forward,Right,203,107,USC,2022.0,"October 22, 2022",3,False,1999-09-24,California
willivi01,Vince Williams Jr.,Shooting Guard and Point Guard,Left,193,92,VCU,2022.0,"October 22, 2022",4,True,2000-08-30,Ohio
halljo02,Jordan Hall,Small Forward,Right,201,99,Saint Joseph's,,"November 2, 2022",1,True,2002-01-14,New Jersey
elliske01,Keon Ellis,Shooting Guard,Right,193,79,,,"November 17, 2022",4,True,2000-01-08,Florida
rolliry01,Ryan Rollins,Point Guard,Right,190,81,Toledo,2022.0,"October 18, 2022",4,True,2002-07-03,Michigan
martity01,Tyrese Martin,Shooting Guard,Right,198,97,,2022.0,"October 23, 2022",3,True,1999-03-07,Pennsylvania
whiteja03,Jack White,Small Forward,Right,201,102,Duke,,"October 26, 2022",2,False,1997-08-05,Australia
harpero02,Ron Harper Jr.,Small Forward and Power Forward,Right,196,105,Rutgers University,,"October 31, 2022",4,True,2000-04-12,New Jersey
davisjd01,JD Davison,Point Guard and Shooting Guard,Right,185,88,Alabama,2022.0,"November 11, 2022",4,True,2002-10-03,Alabama
minayju01,Justin Minaya,Small Forward,Left,196,92,,,"April 4, 2023",3,True,1999-03-26,New Jersey
boehebu01,Buddy Boeheim,Small Forward,Right,196,92,Syracuse,,"October 21, 2022",3,True,1999-11-11,New York
grayra01,RaiQuan Gray,Power Forward,Right,201,117,Florida State,2021.0,"April 9, 2023",2,False,1999-07-07,Florida
bouyeja01,Jamaree Bouyea,Point Guard,Right,188,81,San Francisco,,"February 10, 2023",4,True,1999-06-27,California
daysda01,Darius Days,Power Forward and Small Forward,Right,201,111,LSU,,"February 6, 2023",1,False,1999-10-20,Florida
pippesc02,Scotty Pippen Jr.,Point Guard,Right,188,77,Vanderbilt,,"October 18, 2022",4,True,2000-11-10,Oregon
quinole01,Lester QuiÃ±ones,Shooting Guard,Right,196,94,Memphis,,"March 31, 2023",3,True,2000-11-16,New York
brownke03,Kendall Brown,Shooting Guard,Right,198,92,Baylor,2022.0,"November 23, 2022",2,True,2003-05-11,Minnesota
dorsety01,Tyler Dorsey,Shooting Guard and Small Forward,Right,193,81,Oregon,2017.0,"October 20, 2017",3,False,1996-02-18,California
hudgitr01,Trevor Hudgins,Point Guard,Left,183,81,Northwest Missouri State University,,"October 22, 2022",1,False,1999-03-23,Kansas
swideco01,Cole Swider,Small Forward,Right,208,99,,,"October 18, 2022",3,False,1999-05-08,Rhode Island
comanch01,Chance Comanche,Center,Right,208,95,Arizona,,"April 9, 2023",1,False,1996-04-14,California
simmoko01,Kobi Simmons,Point Guard and Shooting Guard,Right,196,81,Arizona,,"November 29, 2017",4,False,1997-07-04,Georgia
seabrde01,Dereon Seabron,Shooting Guard,Right,196,81,NC State,,"October 28, 2022",2,True,2000-05-26,Virginia
willido02,Donovan Williams,Shooting Guard,Right,198,86,,,"April 4, 2023",1,True,2001-09-06,Texas
gilyaja01,Jacob Gilyard,Point Guard,Right,173,72,Richmond,,"April 9, 2023",2,False,1998-07-14,Missouri
keelstr01,Trevor Keels,Shooting Guard,Right,190,97,Duke,2022.0,"October 21, 2022",2,True,2003-08-26,Maryland
monekch01,Chima Moneke,Small Forward,Right,196,101,,,"October 27, 2022",1,False,1995-12-24,Nigeria
umudest01,Stanley Umude,Shooting Guard,Right,198,95,,,"February 15, 2023",4,True,1999-04-12,Oregon
fostemi02,Michael Foster Jr.,Power Forward,Right,203,113,,,"November 22, 2022",1,False,2003-01-16,Wisconsin
willial06,Alondes Williams,Shooting Guard,Right,193,95,,,"December 10, 2022",4,True,1999-06-19,Wisconsin
wembavi01,Victor Wembanyama,Center and Power Forward,Right,224,106,,2023.0,"October 25, 2023",3,True,2004-01-04,France
holmgch01,Chet Holmgren,Center and Power Forward,Right,216,94,Gonzaga,2022.0,"October 25, 2023",3,True,2002-05-01,Minnesota
millebr02,Brandon Miller,Small Forward,Right,201,90,Alabama,2023.0,"October 25, 2023",3,True,2002-11-22,Tennessee
georgke01,Keyonte George,Point Guard and Shooting Guard,Right,193,83,Baylor,2023.0,"October 25, 2023",3,True,2003-11-08,Texas
jaqueja01,Jaime Jaquez Jr.,Small Forward,Right,198,102,UCLA,2023.0,"October 25, 2023",3,True,2001-02-18,California
hendesc01,Scoot Henderson,Point Guard,Right,190,93,,2023.0,"October 25, 2023",3,True,2004-02-03,Georgia
jacksgg01,GG Jackson II,Power Forward,Right,206,95,South Carolina,2023.0,"October 30, 2023",3,True,2004-12-17,South Carolina
podzibr01,Brandin Podziemski,Shooting Guard,Left,193,92,,2023.0,"October 30, 2023",3,True,2003-02-25,Wisconsin
reathdu01,Duop Reath,Center,Right,206,111,,,"November 12, 2023",3,True,1996-06-26,South Sudan
thompam01,Amen Thompson,Small Forward and Point Guard,Right,201,90,,2023.0,"October 25, 2023",3,True,2003-01-30,California
sassema01,Marcus Sasser,Point Guard,Right,185,88,Houston,2023.0,"October 25, 2023",3,True,2000-09-21,Texas
whitmca01,Cam Whitmore,Small Forward,Right,198,104,Villanova,2023.0,"October 25, 2023",3,True,2004-07-08,Maryland
wallaca01,Cason Wallace,Shooting Guard,Right,190,88,Kentucky,2023.0,"October 25, 2023",3,True,2003-11-07,Texas
thompau01,Ausar Thompson,Small Forward,Right,201,92,,2023.0,"October 25, 2023",3,True,2003-01-30,California
jackstr02,Trayce Jackson-Davis,Center and Power Forward,Left,206,111,Indiana,2023.0,"October 27, 2023",3,True,2000-02-22,Indiana
coulibi01,Bilal Coulibaly,Small Forward and Shooting Guard,Right,201,88,,2023.0,"October 25, 2023",3,True,2004-07-26,France
camarto01,Toumani Camara,Power Forward,Left,201,104,,2023.0,"October 25, 2023",3,True,2000-05-08,Belgium
hawkijo01,Jordan Hawkins,Shooting Guard,Right,196,86,UConn,2023.0,"October 25, 2023",3,True,2002-04-29,Maryland
dickgr01,Gradey Dick,Shooting Guard,Right,201,90,Kansas,2023.0,"October 25, 2023",3,True,2003-11-20,Kansas
livelde01,Dereck Lively II,Center,Right,216,104,Duke,2023.0,"October 25, 2023",3,True,2004-02-12,Pennsylvania
micicva01,Vasilije MiciÄ,Point Guard,Right,190,85,,2014.0,"October 27, 2023",2,False,1994-01-13,Serbia
murrakr01,Kris Murray,Small Forward,Left,203,98,Iowa,2023.0,"October 25, 2023",3,True,2000-08-19,Iowa
blackan01,Anthony Black,Point Guard,Right,201,90,Arkansas,2023.0,"October 25, 2023",3,True,2004-01-20,Texas
smithni01,Nick Smith Jr.,Shooting Guard,Right,188,83,Arkansas,2023.0,"October 25, 2023",3,True,2004-04-18,Arkansas
hendrta01,Taylor Hendricks,Power Forward,Right,206,97,Central Florida,2023.0,"October 25, 2023",3,True,2003-11-22,Florida
portecr01,Craig Porter Jr.,Point Guard,Right,185,81,,,"October 28, 2023",3,True,2000-02-26,Indiana
